2018/10/03 00:00 0.4 0.2 78.1 11.6 0.5 0.0 1011.4 12.4 12.3 310.4 364.2 
2018/10/03 00:01 0.4 0.2 78.0 11.5 0.3 0.0 1011.4 12.3 12.3 310.0 363.6 
2018/10/03 00:02 0.4 0.2 78.3 11.5 0.2 0.0 1011.4 12.3 12.3 310.2 363.6 
2018/10/03 00:03 0.4 0.2 78.4 11.5 0.7 0.0 1011.4 12.3 12.2 310.4 362.9 
2018/10/03 00:04 0.4 0.2 78.3 11.5 0.4 0.0 1011.4 12.3 12.2 310.8 362.7 
2018/10/03 00:05 0.4 0.2 78.3 11.5 0.4 0.0 1011.4 12.2 12.2 310.3 362.8 
2018/10/03 00:06 0.4 0.2 78.3 11.5 0.3 0.0 1011.4 12.2 12.2 310.6 362.6 
2018/10/03 00:07 0.4 0.2 78.4 11.5 0.3 0.0 1011.4 12.2 12.1 310.6 362.7 
2018/10/03 00:08 0.4 0.2 78.5 11.5 0.4 0.0 1011.4 12.2 12.1 310.5 362.8 
2018/10/03 00:09 0.4 0.2 78.5 11.4 0.2 0.0 1011.4 12.1 12.1 310.1 362.7 
2018/10/03 00:10 0.4 0.2 78.6 11.4 0.2 0.0 1011.4 12.1 12.1 310.2 362.6 
2018/10/03 00:11 0.4 0.2 78.9 11.4 0.2 0.0 1011.4 12.1 12.0 310.4 362.2 
2018/10/03 00:12 0.4 0.2 79.3 11.4 0.3 0.0 1011.4 12.0 12.0 310.2 362.7 
2018/10/03 00:13 0.4 0.2 79.5 11.4 0.4 0.0 1011.4 12.0 12.0 310.3 363.1 
2018/10/03 00:14 0.4 0.2 79.6 11.3 0.3 0.0 1011.4 12.0 12.0 310.5 363.0 
2018/10/03 00:15 0.4 0.2 79.6 11.3 0.2 0.0 1011.4 12.0 11.9 310.8 362.3 
2018/10/03 00:16 0.4 0.2 79.6 11.3 0.3 0.0 1011.4 12.0 11.9 311.1 362.3 
2018/10/03 00:17 0.4 0.2 79.5 11.3 0.2 0.0 1011.4 11.9 11.9 310.7 362.2 
2018/10/03 00:18 0.4 0.2 79.5 11.3 0.1 0.0 1011.4 11.9 11.8 311.1 361.3 
2018/10/03 00:19 0.4 0.2 79.5 11.3 0.2 0.0 1011.4 11.9 11.8 311.4 360.6 
2018/10/03 00:20 0.4 0.2 79.4 11.2 0.2 0.0 1011.4 11.8 11.8 311.0 360.1 
2018/10/03 00:21 0.4 0.2 79.5 11.2 0.3 0.0 1011.4 11.8 11.8 311.2 359.7 
2018/10/03 00:22 0.4 0.2 79.6 11.3 0.3 0.0 1011.4 11.8 11.7 311.4 359.7 
2018/10/03 00:23 0.4 0.2 79.4 11.3 0.2 0.0 1011.1 11.8 11.7 311.5 359.5 
2018/10/03 00:24 0.4 0.2 79.5 11.3 0.4 0.0 1011.1 11.7 11.7 310.9 359.4 
2018/10/03 00:25 0.4 0.2 79.5 11.2 0.2 0.0 1011.1 11.7 11.7 311.2 359.7 
2018/10/03 00:26 0.4 0.2 79.7 11.3 0.4 0.0 1011.4 11.7 11.7 311.1 360.2 
2018/10/03 00:27 0.4 0.2 79.6 11.3 0.3 0.0 1011.4 11.7 11.7 311.1 359.8 
2018/10/03 00:28 0.4 0.2 79.8 11.2 0.5 0.0 1011.4 11.7 11.7 311.1 359.7 
2018/10/03 00:29 0.4 0.2 80.0 11.2 0.7 0.0 1011.4 11.7 11.7 311.0 359.8 
2018/10/03 00:30 0.4 0.2 80.2 11.2 0.8 0.0 1011.4 11.7 11.7 310.8 360.2 
2018/10/03 00:31 0.4 0.2 80.4 11.2 0.9 0.0 1011.4 11.7 11.7 310.8 360.4 
2018/10/03 00:32 0.4 0.2 80.3 11.2 1.0 0.0 1011.4 11.7 11.7 310.9 360.8 
2018/10/03 00:33 0.4 0.2 80.2 11.2 0.9 0.0 1011.4 11.7 11.7 311.1 361.4 
2018/10/03 00:34 0.4 0.2 80.1 11.2 0.8 0.0 1011.4 11.7 11.7 310.9 361.8 
2018/10/03 00:35 0.4 0.2 80.2 11.2 0.9 0.0 1011.4 11.8 11.7 311.2 361.9 
2018/10/03 00:36 0.4 0.2 80.8 11.3 1.1 0.0 1011.4 11.8 11.7 311.1 362.2 
2018/10/03 00:37 0.4 0.2 81.4 11.3 1.1 0.0 1011.4 11.8 11.8 311.0 363.2 
2018/10/03 00:38 0.4 0.2 81.9 11.3 1.3 0.0 1011.4 11.8 11.8 310.8 363.5 
2018/10/03 00:39 0.4 0.2 81.8 11.3 1.0 0.0 1011.4 11.8 11.8 310.5 363.4 
2018/10/03 00:40 0.4 0.2 81.6 11.3 0.9 0.0 1011.4 11.8 11.8 310.5 363.4 
2018/10/03 00:41 0.4 0.2 81.5 11.3 1.3 0.0 1011.4 11.9 11.8 310.9 363.4 
2018/10/03 00:42 0.4 0.2 81.4 11.3 1.4 0.0 1011.4 11.9 11.8 310.6 363.3 
2018/10/03 00:43 0.4 0.2 81.5 11.3 1.1 0.0 1011.4 11.9 11.8 310.2 363.0 
2018/10/03 00:44 0.4 0.2 81.8 11.2 1.2 0.0 1011.4 11.9 11.9 310.0 363.8 
2018/10/03 00:45 0.4 0.2 82.0 11.2 1.0 0.0 1011.4 11.9 11.9 310.0 364.0 
2018/10/03 00:46 0.4 0.2 82.2 11.2 0.5 0.0 1011.4 11.9 11.9 310.1 363.9 
2018/10/03 00:47 0.4 0.2 82.4 11.2 1.0 0.0 1011.4 11.9 11.8 310.3 362.9 
2018/10/03 00:48 0.4 0.2 82.6 11.2 0.8 0.0 1011.4 11.9 11.8 310.4 362.8 
2018/10/03 00:49 0.4 0.2 82.6 11.2 0.7 0.0 1011.4 11.9 11.8 310.4 362.6 
2018/10/03 00:50 0.4 0.2 82.7 11.2 0.8 0.0 1011.4 11.9 11.8 310.2 362.5 
2018/10/03 00:51 0.4 0.2 82.9 11.2 0.8 0.0 1011.4 11.9 11.8 309.8 362.7 
2018/10/03 00:52 0.4 0.2 82.9 11.2 1.0 0.0 1011.4 11.8 11.8 309.1 362.8 
2018/10/03 00:53 0.4 0.2 83.0 11.2 0.8 0.0 1011.4 11.8 11.8 308.9 363.1 
2018/10/03 00:54 0.4 0.2 82.9 11.2 0.9 0.0 1011.4 11.8 11.8 308.7 362.8 
