2018/10/04 00:00 0.4 0.2 72.9 13.6 0.5 0.0 1012.8 13.7 13.7 318.0 369.5 
2018/10/04 00:01 0.4 0.2 72.0 13.6 0.8 0.0 1012.8 13.7 13.7 317.9 369.6 
2018/10/04 00:02 0.4 0.2 71.9 13.6 0.7 0.0 1012.8 13.7 13.7 317.9 369.7 
2018/10/04 00:03 0.4 0.2 71.3 13.6 0.8 0.0 1012.8 13.8 13.7 318.2 369.8 
2018/10/04 00:04 0.4 0.2 70.6 13.6 0.5 0.0 1012.8 13.8 13.8 317.9 370.1 
2018/10/04 00:05 0.4 0.2 70.4 13.7 0.4 0.0 1012.8 13.8 13.8 317.7 369.6 
2018/10/04 00:06 0.4 0.2 70.7 13.7 0.2 0.0 1012.8 13.8 13.8 317.7 368.7 
2018/10/04 00:07 0.4 0.2 71.1 13.7 0.4 0.0 1012.8 13.8 13.8 317.9 368.7 
2018/10/04 00:08 0.4 0.2 70.8 13.7 0.4 0.0 1012.8 13.8 13.8 317.7 368.5 
2018/10/04 00:09 0.4 0.2 71.1 13.7 0.2 0.0 1012.8 13.8 13.8 317.7 368.2 
2018/10/04 00:10 0.4 0.2 71.4 13.6 0.1 0.0 1012.8 13.8 13.7 317.7 367.3 
2018/10/04 00:11 0.4 0.2 71.1 13.6 0.2 0.0 1013.1 13.8 13.7 318.0 367.1 
2018/10/04 00:12 0.4 0.2 71.0 13.6 0.1 0.0 1013.1 13.7 13.7 317.5 366.5 
2018/10/04 00:13 0.4 0.2 71.2 13.6 0.0 0.0 1013.1 13.7 13.7 317.8 365.9 
2018/10/04 00:14 0.4 0.2 71.1 13.6 0.1 0.0 1013.1 13.7 13.6 318.2 365.0 
2018/10/04 00:15 0.4 0.2 70.4 13.6 0.1 0.0 1013.1 13.7 13.6 318.2 365.2 
2018/10/04 00:16 0.4 0.2 70.5 13.6 0.0 0.0 1013.1 13.6 13.6 317.6 364.6 
2018/10/04 00:17 0.4 0.2 70.3 13.6 0.2 0.0 1013.1 13.6 13.6 317.9 364.6 
2018/10/04 00:18 0.4 0.2 70.2 13.7 0.3 0.0 1013.1 13.6 13.6 317.8 365.2 
2018/10/04 00:19 0.4 0.2 70.2 13.7 0.2 0.0 1013.1 13.6 13.6 317.7 365.5 
2018/10/04 00:20 0.4 0.2 70.2 13.7 0.1 0.0 1013.1 13.6 13.5 317.8 364.6 
2018/10/04 00:21 0.4 0.2 69.9 13.7 0.2 0.0 1013.1 13.6 13.5 317.9 365.1 
2018/10/04 00:22 0.4 0.2 69.7 13.7 0.1 0.0 1013.1 13.6 13.5 318.0 365.4 
2018/10/04 00:23 0.4 0.2 69.6 13.8 0.1 0.0 1013.1 13.6 13.5 318.2 365.8 
2018/10/04 00:24 0.4 0.2 69.5 13.8 0.3 0.0 1013.1 13.6 13.5 318.1 366.4 
